,INSEE_COM,E24_Libellé_département,E24_Inscrits,E24_Votants,E24_Abstentions,E24_Exprimés,E24_Blancs,E24_Nuls,E24_Voix_1,E24_Voix_2,E24_ZEMMOUR,E24_LFI,E24_RN,E24_EELV,E24_Voix_7,E24_Voix_8,E24_Voix_9,E24_Voix_10,E24_LREM,E24_Voix_12,E24_Voix_13,E24_Voix_14,E24_Voix_15,E24_Voix_16,E24_Voix_17,E24_LR,E24_Voix_19,E24_Voix_20,E24_Voix_21,E24_Voix_22,E24_Voix_23,E24_Voix_24,E24_Voix_25,E24_Voix_26,E24_PSPP,E24_Voix_28,E24_Voix_29,E24_Voix_30,E24_Voix_31,E24_Voix_32,E24_PCF,E24_Voix_34,E24_Voix_35,E24_Voix_36,E24_Voix_37,E24_Voix_38,E24_Voix_1_ratio,E24_Voix_2_ratio,E24_ZEMMOUR_ratio,E24_LFI_ratio,E24_RN_ratio,E24_EELV_ratio,E24_Voix_7_ratio,E24_Voix_8_ratio,E24_Voix_9_ratio,E24_Voix_10_ratio,E24_LREM_ratio,E24_Voix_12_ratio,E24_Voix_13_ratio,E24_Voix_14_ratio,E24_Voix_15_ratio,E24_Voix_16_ratio,E24_Voix_17_ratio,E24_LR_ratio,E24_Voix_19_ratio,E24_Voix_20_ratio,E24_Voix_21_ratio,E24_Voix_22_ratio,E24_Voix_23_ratio,E24_Voix_24_ratio,E24_Voix_25_ratio,E24_Voix_26_ratio,E24_PSPP_ratio,E24_Voix_28_ratio,E24_Voix_29_ratio,E24_Voix_30_ratio,E24_Voix_31_ratio,E24_Voix_32_ratio,E24_PCF_ratio,E24_Voix_34_ratio,E24_Voix_35_ratio,E24_Voix_36_ratio,E24_Voix_37_ratio,E24_Voix_38_ratio,E24_Abstentions_ratio,L24T1_Inscrits,L24T1_Votants,L24T1_Abstentions,L24T1_Exprimés,L24T1_Blancs,L24T1_Nuls,L24T1_COM,L24T1_DIV,L24T1_DSV,L24T1_DVC,L24T1_DVD,L24T1_DVG,L24T1_ECO,L24T1_ENS,L24T1_EXD,L24T1_EXG,L24T1_FI,L24T1_HOR,L24T1_LR,L24T1_RDG,L24T1_REC,L24T1_REG,L24T1_RN,L24T1_SOC,L24T1_UDI,L24T1_UG,L24T1_UXD,L24T1_VEC,L24T1_COM_ratio,L24T1_DIV_ratio,L24T1_DSV_ratio,L24T1_DVC_ratio,L24T1_DVD_ratio,L24T1_DVG_ratio,L24T1_ECO_ratio,L24T1_ENS_ratio,L24T1_EXD_ratio,L24T1_EXG_ratio,L24T1_FI_ratio,L24T1_HOR_ratio,L24T1_LR_ratio,L24T1_RDG_ratio,L24T1_REC_ratio,L24T1_REG_ratio,L24T1_RN_ratio,L24T1_SOC_ratio,L24T1_UDI_ratio,L24T1_UG_ratio,L24T1_UXD_ratio,L24T1_VEC_ratio,L24T1_Abstentions_ratio,POP_Pop_leg,POP_Total,DIP_BAC_+_2,DIP_BAC_+_3_ou_4,DIP_BAC_+_5,"DIP_BAC,_brevet_pro_ou_équiv",DIP_Brevet_des_collèges,DIP_CAP-BEP_ou_équiv,DIP_Sans_diplôme_ou_CEP,DIP_Total,DIP_BAC_+_2_ratio,DIP_BAC_+_3_ou_4_ratio,DIP_BAC_+_5_ratio,"DIP_BAC,_brevet_pro_ou_équiv_ratio",DIP_Brevet_des_collèges_ratio,DIP_CAP-BEP_ou_équiv_ratio,DIP_Sans_diplôme_ou_CEP_ratio,CHO_Chôm_15-24_ans,CHO_Chôm_25-54_ans,CHO_Chôm_55-64_ans,CHO_Total,CHO_Chôm_15-24_ans_ratio,CHO_Chôm_25-54_ans_ratio,CHO_Chôm_55-64_ans_ratio
367,52476,Haute-Marne,63,42,21,39,1,2,0,0,0,0,16,3,0,0,0,0,2,0,1,0,1,0,0,5,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0.0,25.396825396825395,4.761904761904762,0.0,0.0,0.0,0.0,3.1746031746031744,0.0,1.5873015873015872,0.0,1.5873015873015872,0.0,0.0,7.936507936507936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5873015873015872,0.0,11.11111111111111,0.0,0.0,0.0,0.0,0.0,4.761904761904762,0.0,0.0,0.0,33.33333333333333,64,51,13,47,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,46.875,0.0,0.0,7.8125,0.0,0.0,20.3125,82,82,4,2,0,13,0,22,20,61,6.557377049180328,3.278688524590164,0.0,21.311475409836063,0.0,36.0655737704918,32.78688524590164,0.0,2.0,2.0,4.0,0.0,50.0,50.0
368,52479,Haute-Marne,472,282,190,265,11,6,0,0,16,7,143,8,0,5,0,0,25,0,1,4,5,0,0,21,4,0,0,0,0,4,0,0,9,0,4,1,1,0,4,0,3,0,0,0,0.0,0.0,3.389830508474576,1.4830508474576272,30.29661016949153,1.694915254237288,0.0,1.059322033898305,0.0,0.0,5.296610169491525,0.0,0.211864406779661,0.847457627118644,1.059322033898305,0.0,0.0,4.4491525423728815,0.847457627118644,0.0,0.0,0.0,0.0,0.847457627118644,0.0,0.0,1.9067796610169492,0.0,0.847457627118644,0.211864406779661,0.211864406779661,0.0,0.847457627118644,0.0,0.6355932203389831,0.0,0.0,0.0,40.25423728813559,470,338,132,326,7,5,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,18.72340425531915,0.0,0.0,0.0,0.0,1.276595744680851,0.0,0.0,0.0,0.0,0.0,0.0,42.765957446808514,0.0,0.0,6.595744680851063,0.0,0.0,28.085106382978726,664,664,49,20,9,82,29,186,181,556,8.81294964028777,3.597122302158273,1.618705035971223,14.748201438848922,5.215827338129497,33.45323741007194,32.55395683453237,9.76,16.66,8.9,35.32,27.633069082672705,47.1687429218573,25.19818799546999
369,52480,Haute-Marne,289,167,122,159,2,6,0,0,1,3,91,4,0,1,0,0,14,0,0,0,0,0,0,22,0,0,0,0,0,1,0,0,16,0,4,0,0,0,2,0,0,0,0,0,0.0,0.0,0.34602076124567477,1.0380622837370241,31.4878892733564,1.384083044982699,0.0,0.34602076124567477,0.0,0.0,4.844290657439446,0.0,0.0,0.0,0.0,0.0,0.0,7.612456747404845,0.0,0.0,0.0,0.0,0.0,0.34602076124567477,0.0,0.0,5.536332179930796,0.0,1.384083044982699,0.0,0.0,0.0,0.6920415224913495,0.0,0.0,0.0,0.0,0.0,42.21453287197232,288,196,92,191,3,2,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,22.916666666666664,0.0,0.0,0.0,0.0,1.3888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,35.76388888888889,0.0,0.0,6.25,0.0,0.0,31.944444444444443,347,347,26,11,7,45,13,88,81,271,9.59409594095941,4.059040590405904,2.5830258302583027,16.605166051660518,4.797047970479705,32.47232472324723,29.88929889298893,4.32,3.08,3.03,10.43,41.418983700862896,29.53020134228188,29.050814956855227
370,52482,Haute-Marne,82,49,33,47,1,1,0,0,4,1,22,0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,2,0,1,0,0,0,0,0,0,0,0.0,0.0,4.878048780487805,1.2195121951219512,26.82926829268293,0.0,0.0,2.4390243902439024,0.0,0.0,10.975609756097562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4390243902439024,0.0,0.0,4.878048780487805,0.0,2.4390243902439024,0.0,1.2195121951219512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.243902439024396,82,56,26,55,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.390243902439025,0.0,2.4390243902439024,0.0,0.0,0.0,0.0,0.0,0.0,35.36585365853659,0.0,0.0,4.878048780487805,0.0,0.0,31.70731707317073,98,98,9,1,5,10,1,24,28,78,11.538461538461538,1.282051282051282,6.41025641025641,12.82051282051282,1.282051282051282,30.76923076923077,35.8974358974359,0.0,4.0,1.0,5.0,0.0,80.0,20.0
371,52483,Haute-Marne,52,39,13,38,1,0,0,0,2,1,15,4,0,3,0,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,2,0,0,0,1,0,0,0,0,0,0.0,0.0,3.8461538461538463,1.9230769230769231,28.846153846153843,7.6923076923076925,0.0,5.769230769230769,0.0,0.0,1.9230769230769231,0.0,1.9230769230769231,0.0,0.0,0.0,0.0,5.769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.615384615384617,0.0,3.8461538461538463,0.0,0.0,0.0,1.9230769230769231,0.0,0.0,0.0,0.0,0.0,25.0,51,43,8,41,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.647058823529413,0.0,1.9607843137254901,0.0,0.0,0.0,0.0,0.0,0.0,31.372549019607842,0.0,0.0,29.411764705882355,0.0,0.0,15.686274509803921,70,70,6,3,3,9,5,9,19,54,11.11111111111111,5.555555555555555,5.555555555555555,16.666666666666664,9.25925925925926,16.666666666666664,35.18518518518518,0.0,1.0,1.0,2.0,0.0,50.0,50.0
372,52484,Haute-Marne,271,173,98,159,10,4,0,0,11,6,103,3,0,3,0,0,12,0,1,0,0,0,0,11,0,0,0,0,0,2,0,0,5,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,4.059040590405904,2.214022140221402,38.00738007380074,1.107011070110701,0.0,1.107011070110701,0.0,0.0,4.428044280442804,0.0,0.36900369003690037,0.0,0.0,0.0,0.0,4.059040590405904,0.0,0.0,0.0,0.0,0.0,0.7380073800738007,0.0,0.0,1.8450184501845017,0.0,0.0,0.0,0.36900369003690037,0.0,0.0,0.0,0.36900369003690037,0.0,0.0,0.0,36.162361623616235,269,189,80,184,3,2,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,15.241635687732341,0.0,0.0,0.0,0.0,1.1152416356877324,0.0,0.0,0.0,0.0,0.0,0.0,46.468401486988846,0.0,0.0,5.5762081784386615,0.0,0.0,29.739776951672862,375,375,26,6,5,45,24,106,62,274,9.48905109489051,2.18978102189781,1.824817518248175,16.423357664233578,8.75912408759124,38.68613138686132,22.62773722627737,4.01,5.01,5.03,14.05,28.540925266903912,35.65836298932384,35.80071174377224
373,52486,Haute-Marne,67,30,37,28,1,1,0,0,1,3,8,0,0,0,0,0,3,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,5,0,2,0,0,0,2,0,0,0,0,0,0.0,0.0,1.4925373134328357,4.477611940298507,11.940298507462686,0.0,0.0,0.0,0.0,0.0,4.477611940298507,0.0,0.0,0.0,2.9850746268656714,0.0,0.0,2.9850746268656714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.462686567164178,0.0,2.9850746268656714,0.0,0.0,0.0,2.9850746268656714,0.0,0.0,0.0,0.0,0.0,55.223880597014926,68,51,17,51,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.47058823529412,0.0,0.0,23.52941176470588,0.0,0.0,25.0,63,63,4,1,3,7,1,14,14,44,9.090909090909092,2.272727272727273,6.8181818181818175,15.909090909090908,2.272727272727273,31.818181818181817,31.818181818181817,1.03,1.03,0.0,2.06,50.0,50.0,0.0
374,52487,Haute-Marne,73,43,30,39,3,1,0,0,1,0,20,0,0,1,0,0,3,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0.0,0.0,1.36986301369863,0.0,27.397260273972602,0.0,0.0,1.36986301369863,0.0,0.0,4.10958904109589,0.0,0.0,1.36986301369863,0.0,0.0,0.0,9.58904109589041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36986301369863,0.0,6.8493150684931505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0958904109589,74,47,27,45,1,1,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,21.62162162162162,0.0,0.0,0.0,0.0,1.3513513513513513,0.0,0.0,0.0,0.0,0.0,0.0,35.13513513513514,0.0,0.0,2.7027027027027026,0.0,0.0,36.486486486486484,66,66,5,2,0,7,4,21,17,56,8.928571428571429,3.571428571428571,0.0,12.5,7.142857142857142,37.5,30.357142857142854,0.0,2.71,1.81,4.52,0.0,59.95575221238939,40.04424778761063
375,52488,Haute-Marne,211,119,92,113,5,1,0,0,2,3,62,1,0,1,0,0,9,0,0,0,1,0,0,11,4,0,0,0,0,1,0,0,5,0,11,0,0,0,2,0,0,0,0,0,0.0,0.0,0.9478672985781991,1.4218009478672986,29.383886255924168,0.47393364928909953,0.0,0.47393364928909953,0.0,0.0,4.265402843601896,0.0,0.0,0.0,0.47393364928909953,0.0,0.0,5.213270142180095,1.8957345971563981,0.0,0.0,0.0,0.0,0.47393364928909953,0.0,0.0,2.3696682464454977,0.0,5.213270142180095,0.0,0.0,0.0,0.9478672985781991,0.0,0.0,0.0,0.0,0.0,43.60189573459716,211,143,68,138,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.322274881516588,0.0,3.7914691943127963,0.0,0.0,0.0,0.0,0.0,0.0,38.862559241706165,0.0,0.0,10.42654028436019,0.0,0.0,32.22748815165877,276,276,20,11,1,33,10,88,63,226,8.849557522123893,4.867256637168142,0.4424778761061947,14.601769911504425,4.424778761061947,38.93805309734513,27.876106194690266,2.96,4.0,0.98,7.939999999999999,37.27959697732998,50.37783375314863,12.342569269521412
376,52489,Haute-Marne,28,19,9,19,0,0,0,0,0,1,15,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.571428571428571,53.57142857142857,0.0,0.0,0.0,0.0,0.0,7.142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.142857142857146,28,21,7,21,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.14285714285714,0.0,0.0,3.571428571428571,0.0,0.0,25.0,34,34,2,0,0,5,0,6,14,27,7.4074074074074066,0.0,0.0,18.51851851851852,0.0,22.22222222222222,51.85185185185185,2.06,1.03,0.0,3.09,66.66666666666667,33.333333333333336,0.0
377,52490,Haute-Marne,526,265,261,246,5,14,0,0,9,8,138,6,0,4,0,0,26,0,0,1,3,0,0,16,1,0,0,2,0,0,0,0,19,0,5,0,0,0,6,0,2,0,0,0,0.0,0.0,1.7110266159695817,1.520912547528517,26.23574144486692,1.1406844106463878,0.0,0.7604562737642585,0.0,0.0,4.942965779467681,0.0,0.0,0.19011406844106463,0.5703422053231939,0.0,0.0,3.041825095057034,0.19011406844106463,0.0,0.0,0.38022813688212925,0.0,0.0,0.0,0.0,3.6121673003802277,0.0,0.9505703422053232,0.0,0.0,0.0,1.1406844106463878,0.0,0.38022813688212925,0.0,0.0,0.0,49.619771863117876,530,350,180,340,4,6,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,204.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,15.849056603773585,0.0,0.0,0.0,0.0,0.9433962264150944,0.0,0.0,0.0,0.0,0.0,0.0,38.49056603773585,0.0,0.0,8.867924528301886,0.0,0.0,33.9622641509434,697,697,35,20,12,72,49,215,158,561,6.23885918003565,3.5650623885918007,2.13903743315508,12.834224598930483,8.73440285204991,38.32442067736185,28.16399286987522,10.96,20.93,7.5,39.39,27.824320893627824,53.135313531353134,19.04036557501904
378,52491,Haute-Marne,85,49,36,45,4,0,0,0,5,0,18,0,0,0,0,0,5,0,0,0,1,0,0,6,0,0,0,0,0,4,0,0,2,0,3,0,0,0,1,0,0,0,0,0,0.0,0.0,5.88235294117647,0.0,21.176470588235293,0.0,0.0,0.0,0.0,0.0,5.88235294117647,0.0,0.0,0.0,1.1764705882352942,0.0,0.0,7.0588235294117645,0.0,0.0,0.0,0.0,0.0,4.705882352941177,0.0,0.0,2.3529411764705883,0.0,3.5294117647058822,0.0,0.0,0.0,1.1764705882352942,0.0,0.0,0.0,0.0,0.0,42.35294117647059,84,63,21,56,5,2,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,19.047619047619047,0.0,0.0,0.0,0.0,1.1904761904761905,0.0,0.0,0.0,0.0,0.0,0.0,44.047619047619044,0.0,0.0,2.380952380952381,0.0,0.0,25.0,112,112,11,2,3,14,2,31,24,87,12.643678160919542,2.2988505747126435,3.4482758620689653,16.091954022988507,2.2988505747126435,35.63218390804598,27.586206896551722,6.11,4.07,1.02,11.2,54.55357142857144,36.339285714285715,9.107142857142858
379,52492,Haute-Marne,411,226,185,212,6,8,0,0,14,5,94,8,0,0,0,0,15,0,0,1,3,0,0,6,2,0,0,1,0,6,0,0,39,0,2,0,1,0,10,0,5,0,0,0,0.0,0.0,3.40632603406326,1.2165450121654502,22.871046228710462,1.9464720194647203,0.0,0.0,0.0,0.0,3.64963503649635,0.0,0.0,0.24330900243309003,0.7299270072992701,0.0,0.0,1.4598540145985401,0.48661800486618007,0.0,0.0,0.24330900243309003,0.0,1.4598540145985401,0.0,0.0,9.48905109489051,0.0,0.48661800486618007,0.0,0.24330900243309003,0.0,2.4330900243309004,0.0,1.2165450121654502,0.0,0.0,0.0,45.01216545012166,410,282,128,269,10,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.414634146341465,0.0,0.975609756097561,0.0,0.0,0.0,0.0,0.0,0.0,34.390243902439025,0.0,0.0,16.82926829268293,0.0,0.0,31.21951219512195,565,565,31,19,10,71,33,167,99,430,7.209302325581396,4.4186046511627906,2.3255813953488373,16.511627906976745,7.674418604651163,38.83720930232558,23.02325581395349,3.06,13.27,0.0,16.33,18.738518064911208,81.2614819350888,0.0
380,52493,Haute-Marne,33,27,6,25,0,2,0,0,0,0,15,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,45.45454545454545,0.0,0.0,3.0303030303030303,0.0,0.0,6.0606060606060606,0.0,0.0,0.0,0.0,0.0,0.0,3.0303030303030303,0.0,0.0,0.0,3.0303030303030303,0.0,0.0,0.0,0.0,12.121212121212121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0303030303030303,0.0,0.0,0.0,18.181818181818183,33,27,6,24,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.090909090909092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.45454545454545,0.0,0.0,18.181818181818183,0.0,0.0,18.181818181818183,29,29,2,0,1,0,2,8,16,29,6.896551724137931,0.0,3.4482758620689653,0.0,6.896551724137931,27.586206896551722,55.172413793103445,0.0,0.0,0.0,0.0,,,
381,52494,Haute-Marne,199,117,82,110,3,4,0,0,1,3,44,3,0,2,0,0,23,0,0,0,2,0,0,10,0,0,0,0,0,1,0,0,18,0,1,0,0,0,1,0,1,0,0,0,0.0,0.0,0.5025125628140703,1.507537688442211,22.110552763819097,1.507537688442211,0.0,1.0050251256281406,0.0,0.0,11.557788944723619,0.0,0.0,0.0,1.0050251256281406,0.0,0.0,5.025125628140704,0.0,0.0,0.0,0.0,0.0,0.5025125628140703,0.0,0.0,9.045226130653267,0.0,0.5025125628140703,0.0,0.0,0.0,0.5025125628140703,0.0,0.5025125628140703,0.0,0.0,0.0,41.20603015075377,199,154,45,150,4,0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,30.0,0.0,0.0,0.0,5.025125628140704,0.0,0.0,0.0,0.0,0.0,28.14070351758794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.1356783919598,0.0,0.0,15.07537688442211,0.0,0.0,22.613065326633166,220,220,25,19,7,37,9,54,31,182,13.736263736263737,10.43956043956044,3.8461538461538463,20.32967032967033,4.945054945054945,29.67032967032967,17.032967032967033,3.0,5.0,0.0,8.0,37.5,62.5,0.0
382,52495,Haute-Marne,61,43,18,39,1,3,0,0,6,0,19,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0.0,0.0,9.836065573770492,0.0,31.147540983606557,0.0,0.0,0.0,0.0,0.0,1.639344262295082,0.0,0.0,0.0,0.0,0.0,0.0,11.475409836065573,0.0,0.0,0.0,0.0,0.0,1.639344262295082,0.0,0.0,1.639344262295082,0.0,4.918032786885246,0.0,0.0,0.0,1.639344262295082,0.0,0.0,0.0,0.0,0.0,29.508196721311474,61,45,16,44,1,0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.229508196721312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.26229508196721,0.0,0.0,1.639344262295082,0.0,0.0,26.229508196721312,84,84,3,1,2,5,2,24,25,62,4.838709677419355,1.6129032258064515,3.225806451612903,8.064516129032258,3.225806451612903,38.70967741935484,40.32258064516129,2.0,2.0,2.0,6.0,33.33333333333333,33.33333333333333,33.33333333333333
383,52497,Haute-Marne,328,205,123,200,3,2,0,0,23,5,107,1,0,3,0,0,16,0,0,0,0,0,0,16,0,0,0,1,0,0,0,0,16,0,7,0,0,0,4,0,1,0,0,0,0.0,0.0,7.01219512195122,1.524390243902439,32.6219512195122,0.3048780487804878,0.0,0.9146341463414633,0.0,0.0,4.878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,4.878048780487805,0.0,0.0,0.0,0.3048780487804878,0.0,0.0,0.0,0.0,4.878048780487805,0.0,2.1341463414634148,0.0,0.0,0.0,1.2195121951219512,0.0,0.3048780487804878,0.0,0.0,0.0,37.5,331,229,102,224,5,0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,16.012084592145015,0.0,0.0,0.0,0.0,1.5105740181268883,0.0,0.0,0.0,0.0,0.0,0.0,43.202416918429,0.0,0.0,6.948640483383686,0.0,0.0,30.815709969788518,446,446,31,12,4,56,14,115,86,318,9.748427672955975,3.7735849056603774,1.257861635220126,17.61006289308176,4.40251572327044,36.16352201257861,27.044025157232703,5.11,12.11,3.16,20.38,25.073601570166833,59.42100098135427,15.505397448478902
384,52499,Haute-Marne,37,25,12,24,0,1,0,0,0,0,10,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,3,0,4,0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,27.027027027027028,0.0,0.0,2.7027027027027026,0.0,0.0,2.7027027027027026,0.0,0.0,0.0,0.0,0.0,0.0,5.405405405405405,0.0,0.0,0.0,0.0,0.0,2.7027027027027026,0.0,0.0,8.108108108108109,0.0,10.81081081081081,0.0,0.0,0.0,5.405405405405405,0.0,0.0,0.0,0.0,0.0,32.432432432432435,37,27,10,25,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.81081081081081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.432432432432435,0.0,0.0,24.324324324324326,0.0,0.0,27.027027027027028,44,44,4,5,0,5,2,8,14,38,10.526315789473683,13.157894736842104,0.0,13.157894736842104,5.263157894736842,21.052631578947366,36.84210526315789,1.0,0.0,0.0,1.0,100.0,0.0,0.0
385,52500,Haute-Marne,492,253,239,248,2,3,0,0,17,4,137,5,0,4,0,0,30,1,0,2,0,0,0,19,0,0,0,0,0,1,0,0,19,0,2,0,0,0,5,0,2,0,0,0,0.0,0.0,3.4552845528455287,0.8130081300813009,27.84552845528455,1.0162601626016259,0.0,0.8130081300813009,0.0,0.0,6.097560975609756,0.20325203252032523,0.0,0.40650406504065045,0.0,0.0,0.0,3.861788617886179,0.0,0.0,0.0,0.0,0.0,0.20325203252032523,0.0,0.0,3.861788617886179,0.0,0.40650406504065045,0.0,0.0,0.0,1.0162601626016259,0.0,0.40650406504065045,0.0,0.0,0.0,48.577235772357724,491,331,160,322,7,2,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,20.570264765784113,0.0,0.0,0.0,0.0,1.0183299389002036,0.0,0.0,0.0,0.0,0.0,0.0,37.88187372708758,0.0,0.0,6.109979633401222,0.0,0.0,32.586558044806516,626,626,43,23,14,111,30,182,108,511,8.414872798434441,4.500978473581213,2.73972602739726,21.722113502935418,5.870841487279844,35.61643835616438,21.135029354207436,6.85,17.58,7.09,31.52,21.73223350253807,55.7741116751269,22.493654822335024
